City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Port Arthur,CN,2022-07-26 00:21:12,38.8,121.2667,82.62,76,90,9.82
295,Vanimo,PG,2022-07-26 00:21:13,-2.6741,141.3028,81.86,78,78,7.45
296,Tateyama,JP,2022-07-26 00:21:14,34.9833,139.8667,80.53,87,98,18.03
297,Yarim,YE,2022-07-26 00:21:14,14.298,44.3779,60.4,72,100,2.01
298,Shu,KZ,2022-07-26 00:21:15,43.5983,73.7614,75.4,26,0,5.7
299,Taltal,CL,2022-07-26 00:21:15,-25.4,-70.4833,59.52,77,20,3.87
300,Tura,IN,2022-07-26 00:21:16,25.5198,90.2201,73.09,98,100,3.56
301,Masyaf,SY,2022-07-26 00:21:17,35.0653,36.3406,69.98,44,0,5.93
302,Samokov,BG,2022-07-26 00:21:17,42.3333,23.55,63.68,70,1,4.0
303,Laja,CL,2022-07-26 00:16:47,-37.2667,-72.7,52.14,91,100,12.97
304,Mayna,RU,2022-07-26 00:21:18,54.1135,47.6231,58.78,96,71,3.85
305,Naranjal,EC,2022-07-26 00:21:18,-2.6667,-79.6167,74.46,86,82,4.56
306,Egvekinot,RU,2022-07-26 00:21:19,66.3167,-179.1667,42.67,59,96,11.86
307,Nanortalik,GL,2022-07-26 00:21:19,60.1432,-45.2371,42.75,96,100,7.29
308,Cidreira,BR,2022-07-26 00:21:20,-30.1811,-50.2056,60.91,95,16,5.23
309,Svetlogorsk,BY,2022-07-26 00:21:20,52.6333,29.7333,56.3,95,6,5.44
310,Butterworth,MY,2022-07-26 00:21:21,5.3991,100.3638,80.01,92,20,2.3
311,Broome,US,2022-07-26 00:21:21,42.2506,-75.833,73.78,71,0,13.8
312,Bardiyah,LY,2022-07-26 00:21:22,31.7561,25.0865,78.39,67,0,12.37
313,Bam,IR,2022-07-26 00:21:22,29.106,58.357,87.94,44,82,2.15
314,Ormond Beach,US,2022-07-26 00:19:58,29.2858,-81.0559,85.08,85,40,9.22
315,Sept-Iles,CA,2022-07-26 00:19:21,50.2001,-66.3821,63.12,99,100,4.61
316,Kosh-Agach,RU,2022-07-26 00:21:24,50.0,88.6667,48.11,63,76,2.44
317,Maridi,SS,2022-07-26 00:21:24,4.9158,29.4742,66.22,97,93,2.84
318,Caibarien,CU,2022-07-26 00:21:25,22.5206,-79.4669,81.72,78,50,14.54
319,Beringovskiy,RU,2022-07-26 00:21:25,63.05,179.3167,44.51,83,100,3.29
320,Balkhash,KZ,2022-07-26 00:21:26,46.844,74.9804,70.14,44,73,11.48
321,Kjopsvik,NO,2022-07-26 00:21:26,68.097,16.3742,53.17,88,69,7.34
322,Sekoma,BW,2022-07-26 00:21:27,-24.4,23.8833,57.15,62,10,13.18
323,Charters Towers,AU,2022-07-26 00:21:27,-20.1,146.2667,67.19,66,0,5.17
324,Morant Bay,JM,2022-07-26 00:22:28,17.8815,-76.4093,83.82,83,41,10.09
325,Husavik,IS,2022-07-26 00:22:29,66.0449,-17.3389,48.88,83,100,1.07
326,Taywarah,AF,2022-07-26 00:22:29,33.35,64.4167,63.79,57,94,1.19
327,Iraan,US,2022-07-26 00:22:30,30.914,-101.8979,97.14,12,0,8.99
328,Udachnyy,RU,2022-07-26 00:22:31,66.4167,112.4,71.46,77,59,6.4
329,Manokwari,ID,2022-07-26 00:22:31,-0.8667,134.0833,80.8,78,92,6.08
330,Prince George,CA,2022-07-26 00:20:07,53.9166,-122.753,76.24,55,75,2.3
331,Winona,US,2022-07-26 00:22:32,43.9666,-91.7668,71.4,64,0,0.0
332,Catamarca,AR,2022-07-26 00:22:33,-28.4696,-65.7852,68.58,69,3,5.82
333,Amapa,BR,2022-07-26 00:22:34,1.0,-52.0,73.0,98,76,2.08
334,Lugazi,UG,2022-07-26 00:22:35,0.3772,32.9197,64.98,78,93,0.96
335,Salalah,OM,2022-07-26 00:22:28,17.0151,54.0924,75.29,100,100,6.91
336,Luchegorsk,RU,2022-07-26 00:22:35,46.4764,134.2569,67.96,94,100,2.93
337,Twin Falls,US,2022-07-26 00:22:36,42.3505,-114.6445,89.49,14,0,6.91
338,Dalbandin,PK,2022-07-26 00:21:44,28.8947,64.4101,83.26,58,100,11.16
339,Canala,NC,2022-07-26 00:22:37,-21.5333,165.95,73.06,64,5,2.8
340,Aksu,CN,2022-07-26 00:22:37,41.1231,80.2644,80.46,25,9,5.75
341,Westport,US,2022-07-26 00:22:38,41.1415,-73.3579,83.14,91,0,10.0
342,Ocampo,MX,2022-07-26 00:22:38,21.65,-101.5,65.53,57,100,19.17
343,Maningrida,AU,2022-07-26 00:22:39,-12.0667,134.2667,75.65,58,15,12.59
344,Letlhakeng,BW,2022-07-26 00:22:39,-24.0944,25.0298,53.53,77,13,7.38
345,Souillac,MU,2022-07-26 00:22:40,-20.5167,57.5167,66.58,88,40,4.61
346,Akyab,MM,2022-07-26 00:22:40,20.15,92.9,79.68,86,10,5.59
347,Astana,KZ,2022-07-26 00:22:41,51.1801,71.446,55.35,76,0,8.95
348,Yar-Sale,RU,2022-07-26 00:22:41,66.8333,70.8333,48.07,81,54,15.68
349,Carutapera,BR,2022-07-26 00:22:42,-1.195,-46.02,77.34,86,97,5.5
350,Akureyri,IS,2022-07-26 00:22:42,65.6835,-18.0878,51.73,82,100,4.61
351,Angol,CL,2022-07-26 00:22:43,-37.8,-72.7167,51.39,97,99,7.63
352,Aykhal,RU,2022-07-26 00:22:43,66.0,111.5,69.78,77,52,9.15
353,Deputatskiy,RU,2022-07-26 00:22:44,69.3,139.9,60.51,56,100,4.61
354,Verkhoyansk,RU,2022-07-26 00:22:44,67.5447,133.385,76.01,47,90,3.04
355,Natal,BR,2022-07-26 00:22:04,-5.795,-35.2094,75.42,83,0,9.22
356,Haverfordwest,GB,2022-07-26 00:22:45,51.8017,-4.9691,58.59,87,100,8.93
357,Rocha,UY,2022-07-26 00:22:46,-34.4833,-54.3333,59.02,97,100,9.55
358,Barentu,ER,2022-07-26 00:22:46,15.1139,37.5928,72.48,73,100,3.87
359,Piacabucu,BR,2022-07-26 00:22:47,-10.4056,-36.4344,72.66,82,58,9.8
360,Ponferrada,ES,2022-07-26 00:19:15,42.5466,-6.5962,63.63,85,1,1.01
361,Fershampenuaz,RU,2022-07-26 00:22:47,53.5202,59.8117,61.5,77,67,4.65
362,Finnsnes,NO,2022-07-26 00:22:48,69.2296,17.9811,48.81,87,98,4.29
363,Vestmannaeyjar,IS,2022-07-26 00:22:49,63.4427,-20.2734,52.66,78,92,10.11
364,Ajdabiya,LY,2022-07-26 00:22:49,30.7554,20.2263,78.78,69,0,12.82
365,Milot,HT,2022-07-26 00:22:50,19.6167,-72.2167,76.24,93,51,6.35
366,Solnechnyy,RU,2022-07-26 00:22:50,50.7214,136.6319,62.58,83,84,6.64
367,Lima,PE,2022-07-26 00:21:32,-12.0432,-77.0282,61.9,81,100,12.66
368,Ulladulla,AU,2022-07-26 00:22:51,-35.35,150.4667,59.47,70,55,11.68
369,Kholodnyy,RU,2022-07-26 00:22:51,62.7167,147.95,69.6,41,19,1.9
370,Marawi,PH,2022-07-26 00:22:52,7.9986,124.2928,75.88,78,92,1.74
371,Mocuba,MZ,2022-07-26 00:22:52,-16.8392,36.9856,58.77,96,0,3.24
372,Alberton,CA,2022-07-26 00:23:53,46.8168,-64.0654,75.11,77,100,20.24
373,Winsum,NL,2022-07-26 00:23:54,53.33,6.5208,66.18,86,55,10.87
374,Hohoe,GH,2022-07-26 00:23:54,7.1518,0.4736,72.91,88,94,1.07
375,Porto Novo,BJ,2022-07-26 00:23:55,6.4965,2.6036,76.82,87,80,7.38
376,Penzance,GB,2022-07-26 00:23:55,50.1186,-5.5371,59.68,72,75,10.74
377,Zhangjiakou,CN,2022-07-26 00:23:56,40.81,114.8794,73.2,75,74,7.34
378,Christchurch,NZ,2022-07-26 00:23:56,-43.5333,172.6333,50.92,97,100,6.91
379,Bow Island,CA,2022-07-26 00:23:57,49.8668,-111.3684,72.66,56,95,5.75
380,Auki,SB,2022-07-26 00:23:58,-8.7676,160.7034,85.8,62,15,3.09
381,Mogok,MM,2022-07-26 00:23:58,22.9167,96.5,66.76,89,82,2.15
382,Muisne,EC,2022-07-26 00:23:59,0.6,-80.0333,73.47,85,98,9.95
383,Mpraeso,GH,2022-07-26 00:23:59,6.5932,-0.7346,68.47,92,91,3.44
384,Calumpang,PH,2022-07-26 00:24:00,14.6228,121.0897,88.07,76,40,3.44
385,Markha,RU,2022-07-26 00:24:00,62.1053,129.7269,73.36,60,0,7.0
386,Saint-Joseph,RE,2022-07-26 00:24:01,-21.3667,55.6167,64.2,79,33,7.99
387,Coahuayana,MX,2022-07-26 00:24:01,18.7333,-103.6833,82.98,77,100,1.81
388,Comodoro Rivadavia,AR,2022-07-26 00:24:02,-45.8667,-67.5,39.06,87,0,4.61
389,Baoqing,CN,2022-07-26 00:24:03,46.3317,132.2111,74.82,78,0,1.3
390,Tiksi,RU,2022-07-26 00:24:03,71.6872,128.8694,51.33,81,44,6.08
391,Okhotsk,RU,2022-07-26 00:24:04,59.3833,143.3,62.2,71,56,5.14
392,Santiago Del Estero,AR,2022-07-26 00:21:33,-27.7951,-64.2615,73.8,59,8,4.07
393,Vila Franca Do Campo,PT,2022-07-26 00:24:05,37.7167,-25.4333,70.21,93,43,3.31
394,Yerofey Pavlovich,RU,2022-07-26 00:24:06,53.9667,121.9667,74.7,62,40,5.1
395,El Alto,PE,2022-07-26 00:24:06,-4.2714,-81.2147,62.76,89,46,17.74
396,Cockburn Town,TC,2022-07-26 00:24:07,21.4612,-71.1419,81.88,85,36,22.93
397,Solone,UA,2022-07-26 00:24:07,48.2081,34.8721,60.26,95,5,8.08
398,Brae,GB,2022-07-26 00:24:08,60.3964,-1.353,50.25,78,100,22.66
399,Lasa,IT,2022-07-26 00:24:08,46.6166,10.7002,62.37,95,88,4.7
400,Hovd,MN,2022-07-26 00:24:09,48.0056,91.6419,58.05,40,2,3.78
401,Khor,RU,2022-07-26 00:24:09,47.8861,134.9464,73.51,78,12,4.74
402,Anadyr,RU,2022-07-26 00:24:10,64.75,177.4833,48.7,76,20,4.47
403,Jumla,NP,2022-07-26 00:24:10,29.2747,82.1838,59.85,97,92,1.81
404,Dwarka,IN,2022-07-26 00:24:11,22.2394,68.9678,82.65,80,97,16.51
405,Mayo,US,2022-07-26 00:24:11,38.8876,-76.5119,80.94,88,93,3.0
406,Pascagoula,US,2022-07-26 00:24:12,30.3658,-88.5561,84.25,79,0,5.75
407,Fairbanks,US,2022-07-26 00:20:32,64.8378,-147.7164,75.16,51,75,11.5
408,Srednekolymsk,RU,2022-07-26 00:24:13,67.45,153.6833,60.64,37,38,12.35
409,Tulagi,SB,2022-07-26 00:24:13,-9.0996,160.1476,82.36,72,25,9.64
410,Gazojak,TM,2022-07-26 00:24:14,41.1875,61.4036,82.2,37,37,21.56
411,Gunjur,GM,2022-07-26 00:24:14,13.2019,-16.7339,75.27,94,75,5.75
412,Viani,CO,2022-07-26 00:24:15,4.8738,-74.5624,68.43,92,55,2.75
413,Denpasar,ID,2022-07-26 00:21:25,-8.65,115.2167,76.71,88,75,8.05
414,Vestmanna,FO,2022-07-26 00:24:16,62.1564,-7.1664,45.52,87,100,8.05
415,Luwuk,ID,2022-07-26 00:24:16,-0.9516,122.7875,79.54,82,73,5.32
416,Ruidoso,US,2022-07-26 00:24:17,33.3317,-105.673,66.87,85,0,11.5
417,George,ZA,2022-07-26 00:24:17,-33.963,22.4617,53.15,54,0,1.14
418,Dubai,AE,2022-07-26 00:22:50,25.2582,55.3047,94.93,52,100,11.5
419,Cayenne,GF,2022-07-26 00:25:18,4.9333,-52.3333,83.08,1,0,2.3
420,Keetmanshoop,NA,2022-07-26 00:25:18,-26.5833,18.1333,61.56,31,8,6.33
421,Amargosa,BR,2022-07-26 00:25:19,-13.0303,-39.6047,63.16,98,68,5.75
422,Shenxian,CN,2022-07-26 00:25:20,36.2411,115.6672,78.35,81,41,9.4
423,Bridlington,GB,2022-07-26 00:25:20,54.0831,-0.1919,56.89,75,94,16.91
424,Brokopondo,SR,2022-07-26 00:25:21,4.75,-55.1667,77.86,85,93,7.52
425,Lakhipur,IN,2022-07-26 00:25:21,26.0299,90.3041,77.13,93,98,2.98
426,Kailua,US,2022-07-26 00:23:27,21.4022,-157.7394,87.78,65,0,12.66
427,Brigantine,US,2022-07-26 00:20:27,39.4101,-74.3646,76.05,94,100,0.0
428,Sechura,PE,2022-07-26 00:25:22,-5.5569,-80.8222,67.28,79,27,15.79
429,Port-Gentil,GA,2022-07-26 00:25:23,-0.7193,8.7815,74.32,80,99,14.43
430,Sao Gabriel Da Cachoeira,BR,2022-07-26 00:25:23,-0.1303,-67.0892,73.4,98,63,2.39
431,Costinesti,RO,2022-07-26 00:25:24,43.95,28.6333,67.24,71,0,6.13
432,Klembivka,UA,2022-07-26 00:25:24,48.3904,28.4109,54.52,87,3,3.0
433,Kysyl-Syr,RU,2022-07-26 00:25:25,63.8986,122.7617,75.76,63,62,6.87
434,Toora-Khem,RU,2022-07-26 00:25:25,52.4675,96.11,51.51,77,46,1.95
435,Bonavista,CA,2022-07-26 00:25:26,48.6499,-53.1147,64.67,94,100,17.0
436,Puerto Escondido,MX,2022-07-26 00:25:26,15.85,-97.0667,85.03,61,100,3.44
437,Borcea,RO,2022-07-26 00:25:27,44.3333,27.75,67.15,62,2,3.65
438,Hudson Bay,CA,2022-07-26 00:25:27,52.85,-102.3842,62.73,67,100,8.7
439,Ambon,ID,2022-07-26 00:25:28,-3.6954,128.1814,75.34,100,75,4.61
440,Varzea Da Palma,BR,2022-07-26 00:25:28,-17.5981,-44.7308,67.08,45,0,4.05
441,Blue Springs,US,2022-07-26 00:25:29,39.0169,-94.2816,72.28,86,0,12.66
442,Masinigudi,IN,2022-07-26 00:25:30,11.5667,76.6667,66.52,93,93,2.71
443,Copiapo,CL,2022-07-26 00:25:09,-27.3667,-70.3333,49.69,61,1,0.63
444,Roma,US,2022-07-26 00:25:31,43.2128,-75.4557,69.94,62,0,8.05
445,Atbasar,KZ,2022-07-26 00:25:31,51.8,68.3333,69.28,45,79,6.08
446,Khandyga,RU,2022-07-26 00:25:32,62.6667,135.6,70.88,49,36,2.53
447,Korla,CN,2022-07-26 00:25:32,41.7597,86.1469,79.59,30,18,5.86
448,North Bend,US,2022-07-26 00:25:33,43.4065,-124.2243,83.25,84,20,13.8
449,Saint-Leu,RE,2022-07-26 00:25:33,-21.15,55.2833,67.32,74,52,3.94
450,Hervey Bay,AU,2022-07-26 00:25:34,-25.2986,152.8535,66.02,86,0,4.0
451,Goito,IT,2022-07-26 00:25:34,45.2549,10.6721,79.56,89,65,5.99
452,Hofu,JP,2022-07-26 00:25:35,34.05,131.5667,82.31,85,3,2.73
453,Dzaoudzi,YT,2022-07-26 00:25:35,-12.7887,45.2699,73.29,88,0,5.75
454,Qala,AZ,2022-07-26 00:25:36,40.4418,50.1681,67.89,77,0,4.61
455,Shakawe,BW,2022-07-26 00:25:36,-18.3667,21.85,58.23,42,4,4.41
456,Baijiantan,CN,2022-07-26 00:25:37,45.6333,85.1833,76.91,22,0,2.51
457,Holoby,UA,2022-07-26 00:25:37,51.0865,25.0077,58.05,82,1,5.41
458,Oistins,BB,2022-07-26 00:21:23,13.0667,-59.5333,80.69,89,75,11.5
459,Beit Jann,IL,2022-07-26 00:25:38,32.9646,35.3815,63.77,76,0,2.15
460,Kokuy,RU,2022-07-26 00:25:39,52.2037,117.5529,69.08,76,96,4.88
461,Kupang,ID,2022-07-26 00:25:40,-10.1667,123.5833,76.84,66,41,7.85
462,Moose Factory,CA,2022-07-26 00:25:40,51.2585,-80.6094,60.8,72,100,9.22
463,Karla,EE,2022-07-26 00:25:41,59.3723,24.9275,64.56,86,0,6.91
464,Leshukonskoye,RU,2022-07-26 00:26:41,64.8989,45.7622,45.55,87,25,2.59
465,Maragogi,BR,2022-07-26 00:26:42,-9.0122,-35.2225,73.31,81,22,10.98
466,Palmer,US,2022-07-26 00:26:42,42.1584,-72.3287,78.1,76,75,0.0
467,Thunder Bay,CA,2022-07-26 00:24:00,48.4001,-89.3168,75.11,41,20,11.5
468,Davidson,US,2022-07-26 00:26:43,36.1501,-86.7833,84.49,74,100,10.36
469,Acapulco,MX,2022-07-26 00:22:38,16.8634,-99.8901,85.82,66,40,6.91
470,Den Helder,NL,2022-07-26 00:26:44,52.9599,4.7593,65.95,84,20,16.11
471,Oranjemund,NA,2022-07-26 00:26:45,-28.55,16.4333,56.08,82,0,3.31
472,Ahuimanu,US,2022-07-26 00:26:45,21.4447,-157.8378,87.51,61,0,18.41
473,Surt,LY,2022-07-26 00:26:46,31.2089,16.5887,79.47,74,0,5.7
474,Ushtobe,KZ,2022-07-26 00:26:46,45.2514,77.9838,65.91,29,29,12.46
475,Tocopilla,CL,2022-07-26 00:26:47,-22.092,-70.1979,61.02,76,27,7.34
476,Vila Do Maio,CV,2022-07-26 00:26:47,15.1333,-23.2167,79.59,87,87,6.82
477,Hokitika,NZ,2022-07-26 00:26:48,-42.7167,170.9667,51.69,74,92,6.29
478,Rundu,NA,2022-07-26 00:26:49,-17.9333,19.7667,56.53,40,1,5.23
479,Avera,US,2022-07-26 00:26:49,33.194,-82.5271,85.51,57,97,7.72
480,Dahod,IN,2022-07-26 00:26:50,22.8333,74.2667,74.16,96,100,12.62
481,Marzuq,YE,2022-07-26 00:26:50,14.4,46.4667,79.79,60,100,4.5
482,Manosque,FR,2022-07-26 00:26:51,43.8288,5.7869,74.55,58,25,4.34
483,Hami,CN,2022-07-26 00:26:51,42.8,93.45,81.95,20,14,8.03
484,Bumba,CD,2022-07-26 00:26:52,2.1833,22.4667,71.55,97,80,3.27
485,Dicabisagan,PH,2022-07-26 00:26:53,17.0818,122.4157,82.92,77,100,2.66
486,Kutum,SD,2022-07-26 00:26:53,14.2,24.6667,80.65,46,64,4.76
487,Mineros,BO,2022-07-26 00:26:54,-17.1167,-63.2333,77.52,64,84,4.56
488,Karlovo,BG,2022-07-26 00:26:54,42.6333,24.8,69.21,66,14,0.47
489,Tomatlan,MX,2022-07-26 00:26:55,19.9333,-105.25,79.86,87,100,2.66
490,Mahendragarh,IN,2022-07-26 00:26:56,28.2833,76.15,82.8,71,17,11.14
491,Sobolevo,RU,2022-07-26 00:26:57,54.4299,31.8996,56.32,96,27,5.79
492,Songjianghe,CN,2022-07-26 00:26:58,42.1859,127.479,72.41,82,70,4.05
493,Porbandar,IN,2022-07-26 00:26:58,21.6422,69.6093,82.17,80,100,15.7
494,Altay,CN,2022-07-26 00:26:58,47.8667,88.1167,61.84,38,0,2.53
495,Melfi,IT,2022-07-26 00:26:59,40.9965,15.6514,68.49,71,1,7.02
496,Fortuna,US,2022-07-26 00:24:58,40.5982,-124.1573,73.92,67,42,1.99
497,West Wendover,US,2022-07-26 00:27:00,40.7391,-114.0733,96.01,12,0,6.91
498,Parana,AR,2022-07-26 00:27:01,-31.732,-60.5238,72.55,82,84,7.34
499,Great Bend,US,2022-07-26 00:27:01,38.3645,-98.7648,84.61,61,0,13.8
500,Causapscal,CA,2022-07-26 00:27:02,48.3542,-67.227,66.11,90,56,11.05
501,Elk City,US,2022-07-26 00:27:02,35.412,-99.4043,100.38,21,66,17.67
502,Ruy Barbosa,BR,2022-07-26 00:27:03,-12.2839,-40.4939,66.79,82,85,5.01
503,Pauini,BR,2022-07-26 00:27:04,-7.7136,-66.9764,81.81,54,87,0.85
504,Trinidad,BO,2022-07-26 00:23:49,-14.8333,-64.9,80.1,63,64,1.54
505,Ponta Delgada,PT,2022-07-26 00:27:05,37.7333,-25.6667,70.52,88,40,2.3
506,La Ronge,CA,2022-07-26 00:27:05,55.1001,-105.2842,70.05,37,75,11.5
507,Muqui,BR,2022-07-26 00:27:06,-20.956,-41.3531,62.73,96,5,1.03
508,Le Port,RE,2022-07-26 00:27:06,-20.9373,55.2919,68.25,76,11,7.81
509,San Cristobal,VE,2022-07-26 00:25:29,7.7669,-72.225,75.38,98,50,2.1
510,Bambanglipuro,ID,2022-07-26 00:28:07,-7.95,110.2833,71.28,83,91,3.4
511,Diffa,NE,2022-07-26 00:28:08,13.3154,12.6113,87.89,50,50,16.71
512,Iralaya,HN,2022-07-26 00:28:08,15.0,-83.2333,79.59,80,99,6.71
513,Cairns,AU,2022-07-26 00:25:35,-16.9167,145.7667,79.11,74,100,9.22
514,Mitikas,GR,2022-07-26 00:28:10,38.6699,20.9466,71.58,60,0,3.36
515,Luganville,VU,2022-07-26 00:28:10,-15.5333,167.1667,82.63,74,12,5.84
516,Usinsk,RU,2022-07-26 00:28:11,65.9939,57.5281,49.51,74,100,19.69
517,Gol,NO,2022-07-26 00:26:37,60.7014,8.9457,58.95,92,52,3.78
518,Mackenzie,CA,2022-07-26 00:28:12,55.2999,-123.1698,73.62,49,100,2.3
519,Constitucion,CL,2022-07-26 00:28:12,-35.3333,-72.4167,53.46,91,100,21.54
520,Ternate,ID,2022-07-26 00:28:13,0.8,127.4,81.28,78,96,5.1
521,Ust-Ilimsk,RU,2022-07-26 00:28:13,58.0006,102.6619,61.12,99,100,8.81
522,Te Anau,NZ,2022-07-26 00:28:14,-45.4167,167.7167,40.91,98,100,2.26
523,Igrim,RU,2022-07-26 00:28:14,63.1906,64.4162,49.41,69,9,8.84
524,Jabinyanah,TN,2022-07-26 00:28:15,35.035,10.9081,80.4,43,0,7.27
525,Atar,MR,2022-07-26 00:28:16,20.5169,-13.0499,92.66,40,97,8.61
526,Santa Maria Del Oro,MX,2022-07-26 00:28:16,25.9333,-105.3667,73.09,46,79,7.47
527,Naze,JP,2022-07-26 00:25:19,28.3667,129.4833,83.32,74,9,3.24
528,Karratha,AU,2022-07-26 00:24:18,-20.7377,116.8463,63.63,39,3,13.71
529,Bloomfield,US,2022-07-26 00:25:11,40.8068,-74.1854,86.25,65,0,8.05
530,Nhulunbuy,AU,2022-07-26 00:28:18,-12.2333,136.7667,79.41,69,40,18.41
531,Enumclaw,US,2022-07-26 00:28:19,47.2043,-121.9915,90.25,43,8,3.0
532,Severnoye,RU,2022-07-26 00:28:19,56.3491,78.3619,59.52,85,96,5.88
533,Quepos,CR,2022-07-26 00:28:20,9.4236,-84.1652,77.49,87,99,4.63
534,Edendale,ZA,2022-07-26 00:28:20,-29.6528,30.3147,42.08,89,1,3.38
535,Mae Hong Son,TH,2022-07-26 00:28:21,19.3003,97.9685,75.34,94,75,2.3
536,Mareeba,AU,2022-07-26 00:28:21,-17.0,145.4333,74.48,77,0,4.9
537,Sayat,TM,2022-07-26 00:28:22,38.7839,63.8803,80.47,16,0,9.26
538,Grand-Santi,GF,2022-07-26 00:28:22,4.25,-54.3833,73.44,97,92,2.73
